customer_id,visit_timestamp,page_viewed
1200,2026-05-04 19:06:44,Premium_Payment
1200,2026-04-26 19:06:44,Eligibility_Check
1201,2026-04-27 19:06:44,Eligibility_Check
1201,2026-05-03 19:06:44,Policy_Details
1201,2026-04-27 19:06:44,Policy_Details
1203,2026-05-02 19:06:44,Policy_Details
1203,2026-05-05 19:06:44,Policy_Details
1203,2026-04-30 19:06:44,Eligibility_Check
1203,2026-04-25 19:06:44,Eligibility_Check
1205,2026-05-04 19:06:44,Premium_Payment
1205,2026-05-06 19:06:44,Dashboard
1205,2026-04-30 19:06:44,Eligibility_Check
1205,2026-04-29 19:06:44,Premium_Payment
1205,2026-05-03 19:06:44,Eligibility_Check
1205,2026-04-27 19:06:44,Policy_Details
1205,2026-05-01 19:06:44,Dashboard
1205,2026-04-26 19:06:44,Eligibility_Check
1205,2026-04-28 19:06:44,Premium_Payment
1205,2026-05-03 19:06:44,Eligibility_Check
1205,2026-04-27 19:06:44,Dashboard
1205,2026-04-25 19:06:44,Policy_Details
1206,2026-04-26 19:06:44,Premium_Payment
1207,2026-05-03 19:06:44,Eligibility_Check
1207,2026-04-26 19:06:44,Premium_Payment
1207,2026-05-01 19:06:44,Policy_Details
1207,2026-05-01 19:06:44,Premium_Payment
1207,2026-04-30 19:06:44,Premium_Payment
1208,2026-05-06 19:06:44,Premium_Payment
1209,2026-04-28 19:06:44,Eligibility_Check
1210,2026-04-26 19:06:44,Policy_Details
1210,2026-05-04 19:06:44,Premium_Payment
1210,2026-05-05 19:06:44,Dashboard
1212,2026-05-04 19:06:44,Premium_Payment
1213,2026-05-03 19:06:44,Eligibility_Check
1213,2026-04-26 19:06:44,Dashboard
1214,2026-05-07 19:06:44,Dashboard
1214,2026-05-05 19:06:44,Eligibility_Check
1214,2026-04-26 19:06:44,Dashboard
1214,2026-05-03 19:06:44,Eligibility_Check
1214,2026-05-08 19:06:44,Dashboard
1215,2026-05-08 19:06:44,Eligibility_Check
1216,2026-05-07 19:06:44,Policy_Details
1216,2026-04-26 19:06:44,Policy_Details
1217,2026-05-01 19:06:44,Policy_Details
1218,2026-04-28 19:06:44,Dashboard
1219,2026-05-08 19:06:44,Eligibility_Check
1219,2026-04-30 19:06:44,Dashboard
1221,2026-05-07 19:06:44,Policy_Details
1221,2026-05-08 19:06:44,Premium_Payment
1222,2026-05-07 19:06:44,Dashboard
1222,2026-04-25 19:06:44,Premium_Payment
1222,2026-05-07 19:06:44,Dashboard
1222,2026-04-28 19:06:44,Dashboard
1222,2026-04-25 19:06:44,Dashboard
1222,2026-05-02 19:06:44,Dashboard
1222,2026-05-01 19:06:44,Policy_Details
1222,2026-05-05 19:06:44,Policy_Details
1222,2026-04-30 19:06:44,Eligibility_Check
1222,2026-04-29 19:06:44,Eligibility_Check
1222,2026-05-04 19:06:44,Policy_Details
1222,2026-05-05 19:06:44,Premium_Payment
1223,2026-05-05 19:06:44,Dashboard
1223,2026-05-03 19:06:44,Policy_Details
1223,2026-05-08 19:06:44,Eligibility_Check
1225,2026-04-30 19:06:44,Eligibility_Check
1225,2026-04-27 19:06:44,Dashboard
1226,2026-04-30 19:06:44,Dashboard
1226,2026-05-01 19:06:44,Eligibility_Check
1226,2026-04-28 19:06:44,Premium_Payment
1226,2026-04-27 19:06:44,Dashboard
1227,2026-04-29 19:06:44,Premium_Payment
1227,2026-05-06 19:06:44,Policy_Details
1227,2026-05-02 19:06:44,Policy_Details
1228,2026-05-08 19:06:44,Eligibility_Check
1228,2026-04-29 19:06:44,Dashboard
1228,2026-05-04 19:06:44,Dashboard
1229,2026-05-01 19:06:44,Premium_Payment
1229,2026-05-03 19:06:44,Premium_Payment
1229,2026-05-03 19:06:44,Dashboard
1229,2026-04-26 19:06:44,Eligibility_Check
1229,2026-05-06 19:06:44,Premium_Payment
1231,2026-05-06 19:06:44,Policy_Details
1232,2026-05-04 19:06:44,Policy_Details
1233,2026-05-01 19:06:44,Policy_Details
1234,2026-04-28 19:06:44,Dashboard
1234,2026-05-03 19:06:44,Policy_Details
1234,2026-05-01 19:06:44,Premium_Payment
1235,2026-05-03 19:06:44,Policy_Details
1236,2026-05-05 19:06:44,Eligibility_Check
1236,2026-05-03 19:06:44,Premium_Payment
1236,2026-05-08 19:06:44,Policy_Details
1237,2026-04-26 19:06:44,Eligibility_Check
1238,2026-05-08 19:06:44,Dashboard
1238,2026-05-05 19:06:44,Policy_Details
1238,2026-04-27 19:06:44,Premium_Payment
1239,2026-04-27 19:06:44,Policy_Details
1239,2026-04-25 19:06:44,Eligibility_Check
1239,2026-05-01 19:06:44,Policy_Details
1239,2026-04-27 19:06:44,Dashboard
1241,2026-05-08 19:06:44,Policy_Details
1241,2026-04-27 19:06:44,Eligibility_Check
1241,2026-05-01 19:06:44,Eligibility_Check
1241,2026-05-07 19:06:44,Eligibility_Check
1241,2026-05-03 19:06:44,Eligibility_Check
1241,2026-04-28 19:06:44,Dashboard
1241,2026-05-01 19:06:44,Eligibility_Check
1241,2026-05-01 19:06:44,Policy_Details
1241,2026-04-25 19:06:44,Dashboard
1241,2026-04-30 19:06:44,Policy_Details
1241,2026-05-07 19:06:44,Policy_Details
1241,2026-04-29 19:06:44,Eligibility_Check
1242,2026-04-29 19:06:44,Dashboard
1242,2026-04-29 19:06:44,Eligibility_Check
1243,2026-04-29 19:06:44,Policy_Details
1243,2026-05-06 19:06:44,Eligibility_Check
1243,2026-05-04 19:06:44,Policy_Details
1243,2026-04-29 19:06:44,Policy_Details
1246,2026-05-04 19:06:44,Eligibility_Check
1247,2026-05-07 19:06:44,Policy_Details
1247,2026-05-07 19:06:44,Eligibility_Check
1248,2026-05-05 19:06:44,Policy_Details
1248,2026-05-02 19:06:44,Eligibility_Check
1248,2026-05-08 19:06:44,Premium_Payment
1248,2026-04-30 19:06:44,Premium_Payment
1250,2026-04-30 19:06:44,Eligibility_Check
1251,2026-05-03 19:06:44,Dashboard
1251,2026-04-25 19:06:44,Dashboard
1251,2026-05-08 19:06:44,Eligibility_Check
1251,2026-05-03 19:06:44,Dashboard
1251,2026-04-29 19:06:44,Premium_Payment
1253,2026-04-30 19:06:44,Dashboard
1253,2026-05-01 19:06:44,Dashboard
1253,2026-04-29 19:06:44,Dashboard
1253,2026-05-03 19:06:44,Dashboard
1255,2026-05-02 19:06:44,Eligibility_Check
1256,2026-05-04 19:06:44,Eligibility_Check
1256,2026-05-06 19:06:44,Premium_Payment
1256,2026-05-01 19:06:44,Policy_Details
1257,2026-05-01 19:06:44,Premium_Payment
1257,2026-04-29 19:06:44,Dashboard
1257,2026-05-05 19:06:44,Dashboard
1259,2026-05-04 19:06:44,Premium_Payment
1260,2026-05-02 19:06:44,Dashboard
1260,2026-05-01 19:06:44,Policy_Details
1260,2026-04-26 19:06:44,Premium_Payment
1261,2026-04-30 19:06:44,Policy_Details
1262,2026-05-08 19:06:44,Eligibility_Check
1262,2026-04-27 19:06:44,Policy_Details
1262,2026-04-25 19:06:44,Policy_Details
1263,2026-04-27 19:06:44,Policy_Details
1263,2026-04-29 19:06:44,Dashboard
1264,2026-04-26 19:06:44,Dashboard
1264,2026-05-03 19:06:44,Eligibility_Check
1264,2026-04-29 19:06:44,Premium_Payment
1265,2026-04-29 19:06:44,Dashboard
1266,2026-05-07 19:06:44,Policy_Details
1269,2026-05-03 19:06:44,Eligibility_Check
1269,2026-05-04 19:06:44,Policy_Details
1270,2026-04-30 19:06:44,Policy_Details
1270,2026-04-29 19:06:44,Premium_Payment
1270,2026-04-29 19:06:44,Dashboard
1271,2026-05-03 19:06:44,Premium_Payment
1271,2026-05-06 19:06:44,Dashboard
1271,2026-05-01 19:06:44,Premium_Payment
1271,2026-05-08 19:06:44,Dashboard
1272,2026-04-26 19:06:44,Dashboard
1272,2026-05-03 19:06:44,Dashboard
1272,2026-04-25 19:06:44,Dashboard
1273,2026-04-25 19:06:44,Premium_Payment
1273,2026-05-01 19:06:44,Dashboard
1273,2026-05-03 19:06:44,Dashboard
1273,2026-04-28 19:06:44,Dashboard
1273,2026-05-08 19:06:44,Policy_Details
1274,2026-05-06 19:06:44,Eligibility_Check
1276,2026-05-08 19:06:44,Policy_Details
1276,2026-04-30 19:06:44,Premium_Payment
1276,2026-04-29 19:06:44,Policy_Details
1276,2026-05-04 19:06:44,Premium_Payment
1276,2026-05-05 19:06:44,Premium_Payment
1276,2026-05-03 19:06:44,Policy_Details
1276,2026-05-07 19:06:44,Premium_Payment
1276,2026-05-05 19:06:44,Dashboard
1277,2026-04-25 19:06:44,Dashboard
1277,2026-05-02 19:06:44,Eligibility_Check
1277,2026-04-27 19:06:44,Policy_Details
1277,2026-05-06 19:06:44,Policy_Details
1277,2026-04-28 19:06:44,Policy_Details
1277,2026-04-27 19:06:44,Policy_Details
1277,2026-05-08 19:06:44,Policy_Details
1277,2026-05-06 19:06:44,Eligibility_Check
1278,2026-04-29 19:06:44,Eligibility_Check
1278,2026-04-27 19:06:44,Eligibility_Check
1278,2026-05-01 19:06:44,Dashboard
1279,2026-05-02 19:06:44,Policy_Details
1279,2026-05-07 19:06:44,Dashboard
1280,2026-05-05 19:06:44,Dashboard
1280,2026-05-03 19:06:44,Premium_Payment
1281,2026-05-04 19:06:44,Eligibility_Check
1281,2026-04-25 19:06:44,Eligibility_Check
1282,2026-04-27 19:06:44,Eligibility_Check
1282,2026-04-25 19:06:44,Eligibility_Check
1282,2026-04-26 19:06:44,Premium_Payment
1284,2026-05-06 19:06:44,Premium_Payment
1284,2026-05-01 19:06:44,Eligibility_Check
1284,2026-04-28 19:06:44,Policy_Details
1284,2026-04-30 19:06:44,Policy_Details
1284,2026-04-26 19:06:44,Premium_Payment
1285,2026-05-01 19:06:44,Eligibility_Check
1285,2026-05-06 19:06:44,Policy_Details
1285,2026-04-29 19:06:44,Dashboard
1285,2026-04-30 19:06:44,Eligibility_Check
1285,2026-05-06 19:06:44,Premium_Payment
1286,2026-05-07 19:06:44,Premium_Payment
1286,2026-05-04 19:06:44,Dashboard
1286,2026-04-26 19:06:44,Policy_Details
1286,2026-04-27 19:06:44,Premium_Payment
1287,2026-04-26 19:06:44,Policy_Details
1287,2026-05-04 19:06:44,Premium_Payment
1287,2026-05-03 19:06:44,Eligibility_Check
1287,2026-04-29 19:06:44,Dashboard
1287,2026-04-25 19:06:44,Eligibility_Check
1288,2026-05-02 19:06:44,Premium_Payment
1289,2026-05-07 19:06:44,Policy_Details
1290,2026-04-30 19:06:44,Dashboard
1290,2026-04-29 19:06:44,Eligibility_Check
1291,2026-05-01 19:06:44,Policy_Details
1292,2026-04-29 19:06:44,Policy_Details
1292,2026-04-28 19:06:44,Dashboard
1292,2026-05-05 19:06:44,Policy_Details
1293,2026-04-30 19:06:44,Policy_Details
1294,2026-05-03 19:06:44,Eligibility_Check
1295,2026-05-03 19:06:44,Dashboard
1295,2026-05-05 19:06:44,Premium_Payment
1295,2026-05-02 19:06:44,Policy_Details
1295,2026-04-26 19:06:44,Policy_Details
1295,2026-04-29 19:06:44,Policy_Details
1296,2026-04-27 19:06:44,Policy_Details
1296,2026-04-25 19:06:44,Dashboard
1296,2026-05-07 19:06:44,Dashboard
1296,2026-04-28 19:06:44,Dashboard
1296,2026-04-30 19:06:44,Policy_Details
1296,2026-04-29 19:06:44,Policy_Details
1296,2026-04-26 19:06:44,Policy_Details
1296,2026-05-04 19:06:44,Policy_Details
1296,2026-05-05 19:06:44,Eligibility_Check
1296,2026-05-02 19:06:44,Premium_Payment
1296,2026-04-30 19:06:44,Eligibility_Check
1296,2026-05-07 19:06:44,Dashboard
1297,2026-04-30 19:06:44,Premium_Payment
1297,2026-04-25 19:06:44,Premium_Payment
1297,2026-04-30 19:06:44,Premium_Payment
1298,2026-05-02 19:06:44,Policy_Details
1300,2026-05-05 19:06:44,Eligibility_Check
1300,2026-05-07 19:06:44,Premium_Payment
1300,2026-05-06 19:06:44,Policy_Details
1302,2026-04-26 19:06:44,Policy_Details
1302,2026-05-02 19:06:44,Dashboard
1302,2026-04-25 19:06:44,Eligibility_Check
1302,2026-05-07 19:06:44,Eligibility_Check
1302,2026-04-30 19:06:44,Premium_Payment
1303,2026-04-28 19:06:44,Policy_Details
1303,2026-05-08 19:06:44,Policy_Details
1303,2026-05-07 19:06:44,Policy_Details
1303,2026-05-04 19:06:44,Policy_Details
1303,2026-04-29 19:06:44,Eligibility_Check
1303,2026-05-03 19:06:44,Dashboard
1303,2026-04-27 19:06:44,Policy_Details
1303,2026-04-29 19:06:44,Eligibility_Check
1304,2026-05-05 19:06:44,Policy_Details
1307,2026-05-01 19:06:44,Policy_Details
1307,2026-05-02 19:06:44,Premium_Payment
1310,2026-04-28 19:06:44,Dashboard
1310,2026-04-26 19:06:44,Dashboard
1311,2026-05-04 19:06:44,Eligibility_Check
1312,2026-05-05 19:06:44,Eligibility_Check
1312,2026-05-03 19:06:44,Dashboard
1312,2026-04-27 19:06:44,Dashboard
1312,2026-04-25 19:06:44,Policy_Details
1312,2026-04-25 19:06:44,Premium_Payment
1312,2026-05-02 19:06:44,Dashboard
1312,2026-05-05 19:06:44,Eligibility_Check
1312,2026-04-26 19:06:44,Dashboard
1313,2026-05-05 19:06:44,Policy_Details
1313,2026-04-25 19:06:44,Eligibility_Check
1313,2026-05-06 19:06:44,Dashboard
1313,2026-04-29 19:06:44,Dashboard
1314,2026-04-28 19:06:44,Policy_Details
1314,2026-05-05 19:06:44,Dashboard
1314,2026-05-05 19:06:44,Dashboard
1314,2026-05-03 19:06:44,Policy_Details
1314,2026-05-05 19:06:44,Premium_Payment
1315,2026-05-07 19:06:44,Dashboard
1315,2026-05-03 19:06:44,Eligibility_Check
1316,2026-05-06 19:06:44,Policy_Details
1316,2026-05-07 19:06:44,Dashboard
1316,2026-04-28 19:06:44,Premium_Payment
1317,2026-05-05 19:06:44,Premium_Payment
1317,2026-05-05 19:06:44,Eligibility_Check
1317,2026-05-05 19:06:44,Dashboard
1317,2026-05-02 19:06:44,Policy_Details
1317,2026-05-06 19:06:44,Premium_Payment
1317,2026-05-03 19:06:44,Eligibility_Check
1317,2026-04-30 19:06:44,Eligibility_Check
1317,2026-04-30 19:06:44,Eligibility_Check
1317,2026-05-05 19:06:44,Premium_Payment
1317,2026-05-07 19:06:44,Dashboard
1317,2026-05-05 19:06:44,Policy_Details
1317,2026-04-25 19:06:44,Policy_Details
1318,2026-04-29 19:06:44,Eligibility_Check
1319,2026-05-07 19:06:44,Dashboard
1320,2026-04-29 19:06:44,Policy_Details
1320,2026-05-02 19:06:44,Eligibility_Check
1320,2026-05-06 19:06:44,Premium_Payment
1320,2026-04-25 19:06:44,Policy_Details
1320,2026-05-06 19:06:44,Dashboard
1320,2026-05-04 19:06:44,Dashboard
1320,2026-05-06 19:06:44,Policy_Details
1320,2026-05-04 19:06:44,Eligibility_Check
1320,2026-05-07 19:06:44,Policy_Details
1320,2026-05-05 19:06:44,Premium_Payment
1320,2026-05-07 19:06:44,Premium_Payment
1320,2026-04-27 19:06:44,Eligibility_Check
1321,2026-04-25 19:06:44,Policy_Details
1321,2026-05-04 19:06:44,Policy_Details
1321,2026-04-28 19:06:44,Eligibility_Check
1322,2026-05-02 19:06:44,Dashboard
1322,2026-05-05 19:06:44,Policy_Details
1322,2026-04-29 19:06:44,Policy_Details
1322,2026-05-07 19:06:44,Eligibility_Check
1322,2026-05-08 19:06:44,Dashboard
1323,2026-05-08 19:06:44,Policy_Details
1323,2026-04-27 19:06:44,Dashboard
1324,2026-05-07 19:06:44,Premium_Payment
1324,2026-05-01 19:06:44,Eligibility_Check
1324,2026-04-27 19:06:44,Policy_Details
1324,2026-04-29 19:06:44,Policy_Details
1325,2026-04-28 19:06:44,Policy_Details
1325,2026-04-26 19:06:44,Policy_Details
1325,2026-04-27 19:06:44,Policy_Details
1325,2026-04-29 19:06:44,Policy_Details
1325,2026-05-08 19:06:44,Premium_Payment
1325,2026-05-07 19:06:44,Dashboard
1325,2026-05-07 19:06:44,Eligibility_Check
1325,2026-05-03 19:06:44,Premium_Payment
1325,2026-05-05 19:06:44,Premium_Payment
1325,2026-04-27 19:06:44,Dashboard
1325,2026-04-26 19:06:44,Premium_Payment
1325,2026-04-27 19:06:44,Premium_Payment
1326,2026-04-26 19:06:44,Eligibility_Check
1327,2026-04-29 19:06:44,Policy_Details
1327,2026-05-04 19:06:44,Premium_Payment
1327,2026-04-26 19:06:44,Premium_Payment
1327,2026-04-30 19:06:44,Eligibility_Check
1328,2026-04-28 19:06:44,Dashboard
1328,2026-05-07 19:06:44,Eligibility_Check
1328,2026-04-29 19:06:44,Dashboard
1328,2026-05-07 19:06:44,Eligibility_Check
1329,2026-04-27 19:06:44,Premium_Payment
1332,2026-05-05 19:06:44,Policy_Details
1333,2026-05-08 19:06:44,Policy_Details
1333,2026-04-27 19:06:44,Eligibility_Check
1333,2026-05-01 19:06:44,Premium_Payment
1334,2026-04-30 19:06:44,Premium_Payment
1335,2026-04-27 19:06:44,Dashboard
1336,2026-04-26 19:06:44,Policy_Details
1336,2026-05-01 19:06:44,Dashboard
1336,2026-04-29 19:06:44,Premium_Payment
1338,2026-04-25 19:06:44,Premium_Payment
1338,2026-04-29 19:06:44,Eligibility_Check
1338,2026-05-03 19:06:44,Eligibility_Check
1339,2026-04-26 19:06:44,Eligibility_Check
1339,2026-05-03 19:06:44,Premium_Payment
1339,2026-04-26 19:06:44,Eligibility_Check
1339,2026-05-01 19:06:44,Dashboard
1339,2026-05-08 19:06:44,Dashboard
1340,2026-05-07 19:06:44,Premium_Payment
1340,2026-05-06 19:06:44,Policy_Details
1340,2026-04-26 19:06:44,Policy_Details
1342,2026-05-04 19:06:44,Eligibility_Check
1342,2026-05-06 19:06:44,Premium_Payment
1342,2026-05-02 19:06:44,Policy_Details
1342,2026-04-25 19:06:44,Premium_Payment
1342,2026-04-27 19:06:44,Eligibility_Check
1342,2026-05-08 19:06:44,Dashboard
1342,2026-05-02 19:06:44,Premium_Payment
1342,2026-04-26 19:06:44,Policy_Details
1344,2026-05-08 19:06:44,Dashboard
1344,2026-05-03 19:06:44,Policy_Details
1344,2026-04-27 19:06:44,Premium_Payment
1344,2026-05-04 19:06:44,Dashboard
1344,2026-04-28 19:06:44,Eligibility_Check
1345,2026-04-28 19:06:44,Premium_Payment
1345,2026-04-28 19:06:44,Dashboard
1345,2026-05-04 19:06:44,Policy_Details
1346,2026-04-27 19:06:44,Policy_Details
1349,2026-04-26 19:06:44,Policy_Details
1349,2026-05-05 19:06:44,Policy_Details
1349,2026-05-04 19:06:44,Dashboard
1349,2026-04-26 19:06:44,Premium_Payment
1349,2026-04-30 19:06:44,Policy_Details
1350,2026-04-26 19:06:44,Dashboard
1351,2026-04-30 19:06:44,Eligibility_Check
1353,2026-05-02 19:06:44,Eligibility_Check
1355,2026-05-01 19:06:44,Policy_Details
1355,2026-04-26 19:06:44,Premium_Payment
1355,2026-04-29 19:06:44,Eligibility_Check
1355,2026-05-06 19:06:44,Eligibility_Check
1355,2026-04-25 19:06:44,Policy_Details
1355,2026-05-08 19:06:44,Policy_Details
1355,2026-04-29 19:06:44,Dashboard
1355,2026-05-08 19:06:44,Dashboard
1355,2026-05-07 19:06:44,Dashboard
1355,2026-05-05 19:06:44,Premium_Payment
1355,2026-05-01 19:06:44,Dashboard
1355,2026-05-06 19:06:44,Dashboard
1356,2026-05-06 19:06:44,Dashboard
1356,2026-04-28 19:06:44,Eligibility_Check
1356,2026-04-27 19:06:44,Eligibility_Check
1357,2026-04-30 19:06:44,Policy_Details
1357,2026-05-05 19:06:44,Policy_Details
1357,2026-05-03 19:06:44,Policy_Details
1357,2026-05-03 19:06:44,Policy_Details
1358,2026-04-26 19:06:44,Dashboard
1358,2026-04-27 19:06:44,Dashboard
1358,2026-05-03 19:06:44,Eligibility_Check
1359,2026-05-04 19:06:44,Dashboard
1359,2026-05-03 19:06:44,Policy_Details
1362,2026-05-06 19:06:44,Premium_Payment
1362,2026-05-02 19:06:44,Policy_Details
1362,2026-04-26 19:06:44,Eligibility_Check
1362,2026-04-30 19:06:44,Eligibility_Check
1362,2026-05-01 19:06:44,Policy_Details
1362,2026-05-02 19:06:44,Policy_Details
1362,2026-04-27 19:06:44,Policy_Details
1362,2026-05-02 19:06:44,Premium_Payment
1362,2026-04-28 19:06:44,Premium_Payment
1362,2026-04-29 19:06:44,Policy_Details
1362,2026-04-28 19:06:44,Premium_Payment
1362,2026-05-07 19:06:44,Policy_Details
1363,2026-05-03 19:06:44,Premium_Payment
1364,2026-05-08 19:06:44,Premium_Payment
1364,2026-04-27 19:06:44,Dashboard
1364,2026-05-06 19:06:44,Eligibility_Check
1365,2026-05-05 19:06:44,Premium_Payment
1365,2026-05-01 19:06:44,Policy_Details
1366,2026-04-26 19:06:44,Eligibility_Check
1366,2026-04-30 19:06:44,Eligibility_Check
1366,2026-04-29 19:06:44,Premium_Payment
1367,2026-04-28 19:06:44,Policy_Details
1367,2026-05-04 19:06:44,Dashboard
1367,2026-04-25 19:06:44,Dashboard
1368,2026-04-30 19:06:44,Dashboard
1369,2026-05-03 19:06:44,Premium_Payment
1369,2026-04-30 19:06:44,Eligibility_Check
1369,2026-05-03 19:06:44,Eligibility_Check
1369,2026-04-28 19:06:44,Eligibility_Check
1370,2026-04-25 19:06:44,Premium_Payment
1370,2026-04-28 19:06:44,Eligibility_Check
1370,2026-05-03 19:06:44,Dashboard
1370,2026-05-02 19:06:44,Dashboard
1372,2026-04-30 19:06:44,Premium_Payment
1372,2026-04-30 19:06:44,Premium_Payment
1372,2026-04-26 19:06:44,Policy_Details
1376,2026-05-06 19:06:44,Eligibility_Check
1376,2026-04-25 19:06:44,Premium_Payment
1377,2026-04-26 19:06:44,Policy_Details
1377,2026-04-25 19:06:44,Eligibility_Check
1377,2026-04-30 19:06:44,Policy_Details
1377,2026-05-03 19:06:44,Premium_Payment
1377,2026-04-28 19:06:44,Policy_Details
1377,2026-05-04 19:06:44,Eligibility_Check
1377,2026-05-03 19:06:44,Eligibility_Check
1377,2026-04-29 19:06:44,Premium_Payment
1378,2026-04-30 19:06:44,Premium_Payment
1378,2026-05-02 19:06:44,Premium_Payment
1382,2026-04-26 19:06:44,Premium_Payment
1383,2026-05-05 19:06:44,Dashboard
1383,2026-05-08 19:06:44,Eligibility_Check
1384,2026-05-07 19:06:44,Eligibility_Check
1385,2026-04-28 19:06:44,Premium_Payment
1385,2026-04-29 19:06:44,Eligibility_Check
1385,2026-05-08 19:06:44,Policy_Details
1385,2026-04-25 19:06:44,Premium_Payment
1386,2026-05-06 19:06:44,Eligibility_Check
1386,2026-04-26 19:06:44,Eligibility_Check
1386,2026-05-06 19:06:44,Eligibility_Check
1386,2026-05-07 19:06:44,Eligibility_Check
1386,2026-04-28 19:06:44,Policy_Details
1387,2026-04-25 19:06:44,Dashboard
1387,2026-05-07 19:06:44,Eligibility_Check
1387,2026-04-27 19:06:44,Dashboard
1390,2026-05-05 19:06:44,Dashboard
1390,2026-05-08 19:06:44,Policy_Details
1391,2026-04-29 19:06:44,Eligibility_Check
1391,2026-05-02 19:06:44,Dashboard
1391,2026-05-05 19:06:44,Premium_Payment
1391,2026-04-25 19:06:44,Premium_Payment
1391,2026-04-28 19:06:44,Premium_Payment
1391,2026-04-27 19:06:44,Eligibility_Check
1391,2026-04-25 19:06:44,Eligibility_Check
1391,2026-05-07 19:06:44,Premium_Payment
1392,2026-05-02 19:06:44,Dashboard
1394,2026-05-02 19:06:44,Premium_Payment
1394,2026-04-26 19:06:44,Premium_Payment
1394,2026-05-03 19:06:44,Eligibility_Check
1394,2026-05-01 19:06:44,Eligibility_Check
1394,2026-05-03 19:06:44,Policy_Details
1395,2026-04-25 19:06:44,Dashboard
1395,2026-04-25 19:06:44,Dashboard
1396,2026-04-29 19:06:44,Dashboard
1396,2026-04-27 19:06:44,Premium_Payment
1396,2026-04-25 19:06:44,Policy_Details
1396,2026-05-02 19:06:44,Dashboard
1396,2026-05-03 19:06:44,Dashboard
1398,2026-04-28 19:06:44,Premium_Payment
1399,2026-05-07 19:06:44,Eligibility_Check
1404,2026-05-03 19:06:44,Dashboard
1404,2026-04-29 19:06:44,Dashboard
1405,2026-04-29 19:06:44,Policy_Details
1405,2026-05-05 19:06:44,Policy_Details
1405,2026-05-07 19:06:44,Eligibility_Check
1405,2026-05-08 19:06:44,Premium_Payment
1405,2026-04-26 19:06:44,Eligibility_Check
1406,2026-04-27 19:06:44,Policy_Details
1406,2026-05-03 19:06:44,Premium_Payment
1406,2026-04-30 19:06:44,Policy_Details
1407,2026-05-02 19:06:44,Policy_Details
1407,2026-04-25 19:06:44,Policy_Details
1407,2026-04-27 19:06:44,Eligibility_Check
1408,2026-05-02 19:06:44,Dashboard
1409,2026-04-26 19:06:44,Premium_Payment
1409,2026-05-04 19:06:44,Policy_Details
1409,2026-05-04 19:06:44,Premium_Payment
1410,2026-04-28 19:06:44,Premium_Payment
1411,2026-04-29 19:06:44,Policy_Details
1411,2026-05-02 19:06:44,Dashboard
1414,2026-04-26 19:06:44,Policy_Details
1414,2026-05-06 19:06:44,Premium_Payment
1414,2026-04-27 19:06:44,Policy_Details
1414,2026-05-03 19:06:44,Dashboard
1415,2026-05-06 19:06:44,Eligibility_Check
1415,2026-05-01 19:06:44,Policy_Details
1415,2026-04-29 19:06:44,Eligibility_Check
1415,2026-05-05 19:06:44,Policy_Details
1415,2026-05-04 19:06:44,Policy_Details
1415,2026-04-26 19:06:44,Eligibility_Check
1415,2026-05-02 19:06:44,Eligibility_Check
1415,2026-04-26 19:06:44,Policy_Details
1415,2026-04-30 19:06:44,Eligibility_Check
1415,2026-04-25 19:06:44,Dashboard
1415,2026-05-04 19:06:44,Dashboard
1415,2026-05-02 19:06:44,Policy_Details
1416,2026-05-07 19:06:44,Dashboard
1416,2026-05-03 19:06:44,Eligibility_Check
1416,2026-05-08 19:06:44,Dashboard
1416,2026-04-27 19:06:44,Dashboard
1417,2026-04-25 19:06:44,Eligibility_Check
1418,2026-04-30 19:06:44,Premium_Payment
1422,2026-04-30 19:06:44,Eligibility_Check
1422,2026-04-30 19:06:44,Policy_Details
1423,2026-05-04 19:06:44,Policy_Details
1423,2026-04-30 19:06:44,Premium_Payment
1423,2026-04-25 19:06:44,Dashboard
1423,2026-04-28 19:06:44,Premium_Payment
1423,2026-04-27 19:06:44,Premium_Payment
1423,2026-04-28 19:06:44,Eligibility_Check
1423,2026-04-30 19:06:44,Eligibility_Check
1423,2026-05-06 19:06:44,Eligibility_Check
1423,2026-04-28 19:06:44,Eligibility_Check
1423,2026-04-30 19:06:44,Eligibility_Check
1423,2026-05-05 19:06:44,Eligibility_Check
1423,2026-05-08 19:06:44,Eligibility_Check
1426,2026-05-01 19:06:44,Premium_Payment
1426,2026-05-01 19:06:44,Eligibility_Check
1426,2026-05-02 19:06:44,Premium_Payment
1426,2026-04-26 19:06:44,Dashboard
1426,2026-05-04 19:06:44,Dashboard
1426,2026-05-05 19:06:44,Premium_Payment
1426,2026-05-07 19:06:44,Policy_Details
1426,2026-05-07 19:06:44,Premium_Payment
1426,2026-04-29 19:06:44,Policy_Details
1426,2026-04-26 19:06:44,Premium_Payment
1426,2026-04-27 19:06:44,Policy_Details
1426,2026-04-26 19:06:44,Premium_Payment
1427,2026-05-02 19:06:44,Policy_Details
1427,2026-05-06 19:06:44,Policy_Details
1427,2026-05-02 19:06:44,Dashboard
1428,2026-04-25 19:06:44,Premium_Payment
1428,2026-04-26 19:06:44,Eligibility_Check
1428,2026-05-01 19:06:44,Dashboard
1429,2026-04-28 19:06:44,Policy_Details
1429,2026-05-03 19:06:44,Policy_Details
1429,2026-05-01 19:06:44,Premium_Payment
1431,2026-04-27 19:06:44,Eligibility_Check
1431,2026-04-27 19:06:44,Policy_Details
